"STOREID","GOLDCODE","ARTICLESTATUS","LV","SV","GoldCode_LV_SV","DESCRIPTION","COMMERCIALCONTRACT","SUPPLIERCODE","SUPPLIERNAME","DIVISION","DEPARTMENT","SUBDEPARTMENT","FAMILY","SUBFAMILY","PLANOGRAM","ATTRIB2","CURRENTSTOCK","FMCGDETENTION","OA","SA","BARCODE","OASTART","OAEND","MAINSUPPLIER","LEVERAGE","RETURNSTOCK","RETURNSTATUS","RETURNSTATUSDATE","FREQUENCY","DESFREQUENCY","DELIVERYPERIOD","COVERDAYS","ORDERMODE","FIXORDERQTY","MINQTY","PRESTOCK","PO","PO_QTY","PODATE","DELIVERYDATE","FREEFREIGHTTHRESHOLD","FREEFREIGHTUNIT","MINORDERFR","MAXORDERFR","UNIT","CATALOGUE","SKU_PU","COEF","ORDERMINPU","PRICELIST","STARTDATEPRICELIST","ENDDATEPRICELIST","COSTPRICE","LV","PURCHASEPRICE","NORMALPRICE","CLEARANCEPRICE","CATALOGUEPRICE","COMPLEMENTPRICE","SALESQTY","STOCKDAY","STOVAL"
"147-MOONLIGHT",="00744135","Active",1,1,="0074413511","HOP TT VUONG HAPPY COOK 520ML","210YV000",="816T","816 FOR TRANSFER","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101004-FOOD STORAGE","0210100403-GLASS FOOD BOX","","",,"No","Yes","Yes",="8936010932814",14-MAY-22,31-DEC-49,"No",,,"","",1,Day,10,,1,,,,="",,,,,,,,,"","41","10","",10909200,29-JUL-23,31-DEC-49,,1,5018,74900,,,,,,
"147-MOONLIGHT",="01259545","Active",1,1,="0125954511","THOT RA DONG MAI DAO 2 MAT 004121 LAFONTE","A0080147",="1000730","CTY DONG DUONG SAI GON","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101003-KITCHEN TOOL","0210100305-CUTTING BOARD","","",,"No","Yes","No",="8936059004121",30-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,3000000,121,,,,"","41","12","",,,,,1,233460,,,,,,,
"147-MOONLIGHT",="01263950","Active",1,1,="0126395011","OCEAN-LY CA NHAN REGO-630ML","A1270147",="2050262","CONG TY TNHH TRUNG HUY","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102002-DRINKING WARE","0210200203-WATER GLASS","","",,"No","Yes","Yes",="8850222231704",07-FEB-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,100000000,121,"","41","6","",10900147,08-JUL-23,31-DEC-49,,1,143000,199000,,,,,,
"147-MOONLIGHT",="01247550","Active",1,1,="0124755011","LUOI CAU CA 2199-1","C0520147",="3004554","CTY TNHH DT VA PT TAN DINH HAO","02-HOME LINE","0230-LEISURE","023010-TOYS","02301004-BEACH TOY","0230100409-FISHING SET","","",,"No","Yes","Yes",="8935293615773",21-OCT-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,2000000,121,,,,"","1","1","",10900147,21-OCT-22,31-DEC-49,,1,84000,129000,,,,,,
"147-MOONLIGHT",="01409994","Active",1,1,="0140999411","GO! LO 3 TUI RAC DEN THSH 54X70CM, 1KG","AP010147",="3006135","CTY CP STAVIAN PHAN PHOI - PL","02-HOME LINE","0210-HOUSEWARE","021030-CLEANING","02103002-WASTE CLEANING","0210300201-GARBAGE BAG","","",21,"Yes","Yes","Yes",="8936110573023",21-NOV-23,31-DEC-49,"Yes",,,"","",1,Week,7,,1,,,,="",,,,5000000,121,,,,"","41","12","",10900147,13-DEC-23,31-DEC-49,31414,1,32055,50000,,,,3,14,659694
"147-MOONLIGHT",="01407810","Active",1,1,="0140781011","MYJAE-AG+ CAY LAU NHA SOI VAI THAN KY KEO VAT","A1970147",="3006125","CTY CP DAU TU & THUONG MAI DTT","02-HOME LINE","0210-HOUSEWARE","021030-CLEANING","02103001-HOUSE CLEANING","0210300103-CLEANING MOP ACC","","",,"No","Yes","Yes",="8936222770457",01-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,10,,1,,,,="",,,,3000000,121,,,,"","41","4","",10900147,01-NOV-23,31-DEC-49,,1,396500,549000,,,,,,
"147-MOONLIGHT",="00298832","Active",1,1,="0029883211","CHERRY- VOT LAU INOX 10CM","B0480147",="3004959","CTY TNHH MTV XNK TM DV HUNG THUY","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101003-KITCHEN TOOL","0210100302-FILTER","","",,"No","Yes","Yes",="8936054489268",14-MAY-22,31-DEC-49,"No",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","1","",10900147,06-MAY-22,31-DEC-49,,1,25000,34900,,,,,,
"147-MOONLIGHT",="01010274","Active",1,1,="0101027411","NHANG XANH MAY LANH 30CM 300G","A8480147",="3005105","CTY CP NHANG THIEN","02-HOME LINE","0220-HOME FURNISHING","022030-DECORATION","02203002-LIVING ROOM & BEDROOM DECORATION","0220300209-OTHER DECORATIION","","",,"No","Yes","Yes",="8936108471867",08-AUG-23,31-DEC-49,"Yes",,,"","",1,Day,10,,1,,,,="",,,,5000000,121,,,,"","1","1","",10900147,06-MAY-22,31-DEC-49,,1,80000,120000,,,,,,
"147-MOONLIGHT",="01411903","Active",1,1,="0141190311","DAY TUI THOM CON CA 23","C0020147",="2050598","CO SO BUI DUC BAC","02-HOME LINE","0230-LEISURE","023060-SEASONAL","02306002-MOON CAKE","0230600201-LATERN","","SEASONAL;",,"No","Yes","Yes",="8935094840503",13-DEC-23,12-FEB-24,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","1","1","",10900147,13-DEC-23,31-DEC-49,,1,23000,40000,,,,,,
"147-MOONLIGHT",="01249538","Active",1,1,="0124953811","NM-TAP TO MAU A5 12 TRANG","E0450147",="3004637","CTY TNHH SX TONG HOP NGO MINH","02-HOME LINE","0250-CULTURE","025020-STATIONERY","02502003-DRAWING & ART","0250200305-DRAWING/ART/PAPER","","",,"No","Yes","Yes",="8935313704296",25-OCT-22,31-DEC-49,"Yes",,,"","",1,Day,10,,1,,,,="",,,,200000,121,,,,"","41","10","",10900147,26-JUL-23,31-DEC-49,,1,11000,14900,,,,,,
"147-MOONLIGHT",="00589121","Active",1,1,="0058912111","P-TH-GOI OM BEO 30X90CM COTTON XOP MAU","B0070147",="3000365","CTY CO PHAN MAY THIEN HA","02-HOME LINE","0220-HOME FURNISHING","022010-BEDDING","02201005-KIDS","0220100503-KID BOLSTER","","",,"No","Yes","Yes",="8936040051356",22-SEP-22,31-DEC-49,"No",,,"","",1,Day,9,,1,,,,="",,,,2000000,121,,50000000,121,"","41","5","",20500147,13-DEC-23,25-DEC-23,,1,126136,185000,,,179000,,,
"147-MOONLIGHT",="01251891","Active",1,1,="0125189111","NNB-CHAI THUY TINH VUONG 500ML","A1200147",="1450257","CTY TNHH NNB","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102002-DRINKING WARE","0210200207-BOTTLE GLASS","","",,"No","Yes","Yes",="6946795701637",09-NOV-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,50000000,121,"","41","10","",10900147,08-JUL-23,31-DEC-49,,1,18000,27900,,,,,,
"147-MOONLIGHT",="00198988","Active",1,1,="0019898811","BUT SAP 16 MAU CR-C05/DO","E0240147",="2050010","CTY TNHH TMDV THIEN LONG HOAN CAU","02-HOME LINE","0250-CULTURE","025020-STATIONERY","02502003-DRAWING & ART","0250200303-OIL PASTEL","","",19,"Yes","Yes","Yes",="8935001821533",19-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,100000000,121,"","1","1","",10900147,08-AUG-23,31-DEC-49,19630,1,19630,34900,,,,2,101,372970
"147-MOONLIGHT",="00215328","Active",0,0,="0021532800","CHERRY-SAN INOX CAN XANH 7CM","B0480147",="3004959","CTY TNHH MTV XNK TM DV HUNG THUY","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101003-KITCHEN TOOL","0210100307-LADLE & SPATULAS","","",,"No","Yes","Yes",="8936054481590",11-MAY-22,31-DEC-49,"No",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","1","",10900147,06-MAY-22,31-DEC-49,,0,21600,32000,,,,,,
"147-MOONLIGHT",="01254316","Active",1,1,="0125431611","BO 5 KHAY GIAY BAC 20CM DUXTON","10050147",="3001106","CTY TNHH QUOC TE VINH PHAT","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101005-FOOD PACKAGE","0210100501-ALUMINUM PAPER","","",,"No","Yes","No",="8936098212488",27-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,100000000,121,"","41","20","",,,,,1,29028,,,,,,,
"147-MOONLIGHT",="00910069","Active",1,1,="0091006911","TM CAN XANH-VOT LUOI CAN XANH 16CM","B0580147",="3006080","CTY TNHH SX GIA DUNG TUYET MAI","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101003-KITCHEN TOOL","0210100302-FILTER","","",,"No","Yes","Yes",="8935263808129",30-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,7,,1,,,,="",,,,3000000,121,,,,"","41","12","",10909200,12-MAR-20,31-DEC-49,,1,36000,54900,,,,,,
"147-MOONLIGHT",="01411186","Active",1,1,="0141118611","DIA TAY CAM VIT CON 22.86CM","A8280806",="806","SOUTHERN WAREHOUSE","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102001-DISHWARE","0210200112-PORCELAIN PLATE","","",,"No","Yes","Yes",="6941399723955",01-DEC-23,31-DEC-49,"Yes",,,"","",1,Day,8,,1,,,,="",,,,,,,,,"","41","20","",20500147,14-DEC-23,26-DEC-23,,1,,89000,,,69000,,,
"147-MOONLIGHT",="00951042","Active",1,1,="0095104211","LO2-MUONG TRE EM 304 LON","A0260147",="3000364","CONG TY TNHH MTV SX TM DV BEP XINH","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102003-CUTLERY - TABLEWARE ACC","0210200303-SPOON","","",,"No","Yes","Yes",="8935252302485",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,3000000,121,,50000000,121,"","41","30","",10900147,31-AUG-23,31-DEC-49,,1,55854,84900,,,,,,
"147-MOONLIGHT",="01022272","Active",1,1,="0102227211","P-HC-BAT COM MINH CHAU 6- LOVELY","A8400147",="3004820","CTY TNHH SX KD SU HAO CANH","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102001-DISHWARE","0210200111-PORCELAIN RICE BOWL","","",11,"Yes","Yes","Yes",="8936132505040",31-AUG-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","1","1","",10900147,31-AUG-23,31-DEC-49,16500,1,16500,24900,,,,,17,181500
"147-MOONLIGHT",="01361580","Active",1,1,="0136158011","HOP TP KHO HOKKAIDO 500ML","A8340147",="3004605","CTY CP NHUA TAN PHU","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101004-FOOD STORAGE","0210100404-PLASTIC FOOD BOX","","",16,"Yes","Yes","Yes",="8935275210521",14-JUL-23,31-DEC-49,"Yes",,,"","",1,Week,6,,1,,,,="",,,,5000000,121,,,,"","1","1","",20500147,14-DEC-23,26-DEC-23,63000,1,63000,99000,,,59000,1,428,1008000
"147-MOONLIGHT",="01263946","Active",1,1,="0126394611","NNB-CAY LAN BUI DAI 16CM 50 LOP","A1200147",="1450257","CTY TNHH NNB","02-HOME LINE","0210-HOUSEWARE","021030-CLEANING","02103003-CLOTHES CLEANING","0210300301-DUST ROLL","","",4,"Yes","Yes","Yes",="6946795701668",07-FEB-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,50000000,121,"","41","10","",10900147,08-JUL-23,31-DEC-49,67407.69,1,69000,109000,,,,,75,269630.7692307692
"147-MOONLIGHT",="00234106","Active",5,5,="0023410655","H.GIONG RAU QUE","D0060147",="1001096","CTY TNHH GIONG CAY TRONG PHU NONG","02-HOME LINE","0240-HOME IMPROVEMENT","024030-GARDENING","02403001-SEED","0240300103-OTHER SEED","","",23,"Yes","Yes","Yes",="8936063130762",18-AUG-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,1000000,121,,50000000,121,"","1","1","",10900147,17-AUG-23,31-DEC-49,5775,5,5775,9900,,,,1,99,132825
"147-MOONLIGHT",="00424937","Active",1,1,="0042493711","P-TH-GOI DAU CO BEO CT HOA 30*50CM","B0070147",="3000365","CTY CO PHAN MAY THIEN HA","02-HOME LINE","0220-HOME FURNISHING","022010-BEDDING","02201005-KIDS","0220100502-KID PILLOWS","","",,"No","Yes","Yes",="8936040055675",22-SEP-22,31-DEC-49,"No",,,"","",1,Day,9,,1,,,,="",,,,2000000,121,,50000000,121,"","41","5","",20500147,13-DEC-23,25-DEC-23,,1,68182,100000,,,89000,,,
"147-MOONLIGHT",="01264388","Active",2,2,="0126438822","MK-KHAN TAM XK21 NAU 50X100CM 210G","B0500147",="3005133","CTY TNHH SX TM DV MK","02-HOME LINE","0220-HOME FURNISHING","022020-BATHROOM","02202001-TOWELS","0220200101-LOT OF TOWELS","","",,"No","Yes","Yes",="8936204510965",15-FEB-23,31-DEC-49,"Yes",,,"","",1,Day,10,,1,,,,="",,,,3000000,121,,,,"","1","1","",20500147,15-DEC-23,10-JAN-24,,2,86000,,,,79000,,,
"147-MOONLIGHT",="01351599","Active",1,1,="0135159911","S MR CLEAN MUT RUA LUOI","210YV000",="804","EBA IMPORT SUPPLIER","02-HOME LINE","0210-HOUSEWARE","021030-CLEANING","02103004-DISHES CLEANING","0210300401-SPONGE","","IMPORT;",0,"No","Yes","Yes",="8853474090013",07-JUL-23,31-DEC-49,"No",,,"","",1,Day,7,,1,,,,="",,,,,,,,,"","41","60","",10900147,07-JUL-23,31-DEC-49,3328,1,3087,8000,,,,,0,0
"147-MOONLIGHT",="00991978","Active",1,1,="0099197811","BACH TUOC 46CM","C0190147",="3001385","CTY TNHH THU NHOI BONG DIEM TRUC","02-HOME LINE","0230-LEISURE","023010-TOYS","02301005-PLUSH TOY","0230100503-OTHER PLUSH TOY","","",0,"No","Yes","Yes",="8936090031124",22-OCT-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,2000000,121,,50000000,121,"","1","1","",10900147,22-OCT-22,31-DEC-49,85000,1,85000,139000,,,,,0,0
"147-MOONLIGHT",="00891674","Active",1,1,="0089167411","NGOI SAO NOEL","C0190147",="3001385","CTY TNHH THU NHOI BONG DIEM TRUC","02-HOME LINE","0230-LEISURE","023010-TOYS","02301005-PLUSH TOY","0230100502-ANIMAL PLUSH TOY","","",0,"No","Yes","Yes",="8936090028841",02-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,2000000,121,,50000000,121,"","1","1","",20500147,15-DEC-23,26-DEC-23,40500,1,40500,69900,,,43000,,,0
"147-MOONLIGHT",="01282033","Active",1,1,="0128203311","BF-QUANH INOX 304 16CM PRIMARY TEFAL D.TU","A1930147",="3005940","CTY CO PHAN GROUPE SEB VIET NAM","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101001-COOKWARE","0210100101-STAINLESS POT","","",,"No","Yes","Yes",="3168430319851",27-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,10,,1,,,,="",,,,5000000,121,,,,"","41","4","",10900147,01-JUN-23,31-DEC-49,,1,326618,499000,,,,,,
"147-MOONLIGHT",="00986268","Active",1,1,="0098626811","KB-ST4P01_BO 4 HOP BQ TP BIOZONE","A0130147",="1429085","CTY CO PHAN TAP DOAN SUNHOUSE","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101004-FOOD STORAGE","0210100404-PLASTIC FOOD BOX","","",,"No","Yes","No",="8935259813786",27-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","16","",,,,,1,118182,,,,,,,
"147-MOONLIGHT",="00233900","Active",8,8,="0023390088","H.GIONG CAI BO XOI","D0060147",="1001096","CTY TNHH GIONG CAY TRONG PHU NONG","02-HOME LINE","0240-HOME IMPROVEMENT","024030-GARDENING","02403001-SEED","0240300102-VEGETABLE","","",18,"Yes","Yes","Yes",="8936063130212",18-AUG-23,31-DEC-49,"Yes",,,"","",1,Day,5,,4,12,10,,="",,,,1000000,121,,50000000,121,"","1","1","",10900147,17-AUG-23,31-DEC-49,7000,8,7000,11900,,,,1,93,126000
"147-MOONLIGHT",="01408334","Active",1,1,="0140833411","TUI TOPS MARKET SIZ M","E0430147",="3004944","CT CP TAP DOAN KIM DUC","02-HOME LINE","0250-CULTURE","025020-STATIONERY","02502005-CORRESPONDENCE","0250200509-BRAND BAG","","",984,"Yes","Yes","Yes",="8936050473261",02-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,8000000,121,,,,"","1","1","",10900147,02-NOV-23,31-DEC-49,8100,1,8100,10000,,,,6,1230,7970400
"147-MOONLIGHT",="00421239","Active",1,1,="0042123911","BO LY TT CAO LUMINARC SALTO ICE PINK 350ML*6C","A1760147",="3003938","CTY CP TM DV A AU","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102002-DRINKING WARE","0210200203-WATER GLASS","","",20,"Yes","Yes","Yes",="8935295601729",15-MAR-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","1","1","",10909200,10-JUL-23,31-DEC-49,129818,1,148145,204000,,,,,0,2596360
"147-MOONLIGHT",="00885451","Active",1,1,="0088545111","MICRONWARE-HOP CAM DAO NHUA DA NANG-1199","A0100147",="1000858","CTY TNHH MTV TM TRUNG PHUC","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101003-KITCHEN TOOL","0210100319-KNIFE HOLDER & KNIFE ACC","","",,"No","Yes","Yes",="8851251011992",14-MAY-22,31-DEC-49,"No",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,50000000,121,"","41","6","",10909200,12-OCT-19,31-DEC-49,,1,87000,129000,,,,,,
"147-MOONLIGHT",="00954196","Active",1,1,="0095419611","THU BONG MEM SO 2 YWG004 ","C0520147",="3004554","CTY TNHH DT VA PT TAN DINH HAO","02-HOME LINE","0230-LEISURE","023010-TOYS","02301005-PLUSH TOY","0230100502-ANIMAL PLUSH TOY","","",0,"No","Yes","Yes",="8935293600663",30-AUG-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,2000000,121,,,,"","1","1","",10900147,30-AUG-22,31-DEC-49,67473,1,67473,89900,,,,,,0
"147-MOONLIGHT",="01393724","Active",1,1,="0139372411","BO 6 LY OCEAN CENTRA HIBALL 420ML","A1270147",="2050262","CONG TY TNHH TRUNG HUY","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102002-DRINKING WARE","0210200203-WATER GLASS","","",,"No","Yes","Yes",="8850222000010",15-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,100000000,121,"","41","8","",10900147,15-SEP-23,31-DEC-49,,1,193000,299000,,,,,,
"147-MOONLIGHT",="01009918","Active",1,1,="0100991811","CHAO INOX 5 DAY TU IN24M2 SUNHOUSE","A0130147",="1429085","CTY CO PHAN TAP DOAN SUNHOUSE","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101001-COOKWARE","0210100105-FRYING PAN","","",,"No","Yes","Yes",="8935259812956",30-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","10","",10900147,06-MAY-22,31-DEC-49,,1,315000,510000,,,,,,
"147-MOONLIGHT",="01178729","Active",1,1,="0117872911","CHERRY KHUI INOX DA NANG 422","B0480147",="3004959","CTY TNHH MTV XNK TM DV HUNG THUY","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101003-KITCHEN TOOL","0210100308-OPEN TOOL","","",9,"Yes","Yes","Yes",="8935282800715",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","10","",10900147,22-SEP-23,31-DEC-23,27807,1,29900,49000,,,,1,136,250263
"147-MOONLIGHT",="01412428","Active",1,1,="0141242811","TV-HOP MUT NHUA TRON CHIA NGAN JKC-5612","B0480147",="3004959","CTY TNHH MTV XNK TM DV HUNG THUY","02-HOME LINE","0210-HOUSEWARE","021080-SEASONAL","02108001-TRAY - CASSEROLE","0210800101-DRIED FRUIT","","",,"No","Yes","Yes",="6942467456126",06-DEC-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","10","",20500147,15-DEC-23,26-DEC-23,,1,185025,299000,,,269000,,,
"147-MOONLIGHT",="01407024","Active",1,1,="0140702411","GO! MANG BOC THUC PHAM PVC 30CMX300M","AP010147",="3006135","CTY CP STAVIAN PHAN PHOI - PL","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101005-FOOD PACKAGE","0210100502-PLASTIC FILM","","",24,"Yes","Yes","Yes",="8936110572095",21-NOV-23,31-DEC-49,"Yes",,,"","",1,Week,7,,1,,,,="",,,,5000000,121,,,,"","41","6","",10900147,27-OCT-23,31-DEC-49,102104,1,107478,155000,,,,,0,2450496
"147-MOONLIGHT",="01412450","Active",1,1,="0141245011","TV-DIA TRE TRON DTR 89-Ø 27X2.5CM","A1240147",="1650009","CTY TNHH TM SX XNK PHAT THANH","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102001-DISHWARE","0210200106-MELAMINE PLATE","","",,"No","Yes","Yes",="8935206629088",06-DEC-23,31-DEC-49,"Yes",,,"","",1,Day,8,,1,,,,="",,,,2500000,121,,50000000,121,"","41","1","",20500147,15-DEC-23,26-DEC-23,,1,48612,85000,,,79000,,,
"147-MOONLIGHT",="01268779","Active",1,1,="0126877911","PL601-CHEN COM 11.6CM-ENVIECASA","A1920147",="3005834","CONG TY TNHH DONGHWA","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102001-DISHWARE","0210200111-PORCELAIN RICE BOWL","","SEASONAL;",,"No","Yes","Yes",="8936186622205",01-NOV-23,31-DEC-49,"Yes",,,"","",1,Week,6,,1,,,,="",,,,5000000,121,,,,"","41","20","",20500147,14-DEC-23,26-DEC-23,,1,22760,39900,,,25000,,,
"147-MOONLIGHT",="00308301","Active",4,4,="0030830144","RA INOX 30CM DONG NAM","A0260147",="3000364","CONG TY TNHH MTV SX TM DV BEP XINH","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101002-KITCHEN STORAGE","0210100206-STAINLESS BASKET","","",17,"Yes","Yes","Yes",="8936074411508",27-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,3000000,121,,50000000,121,"","41","10","",20500147,14-DEC-23,26-DEC-23,181040,4,181040,260000,,,229000,,295,3077680
"147-MOONLIGHT",="01213270","Active",1,1,="0121327011","LATKA-TAP DE THOI TRANG SOC TD945","B0320147",="3003087","CTY TNHH THUONG MAI LATKA","02-HOME LINE","0220-HOME FURNISHING","022030-DECORATION","02203001-KITCHEN DECORATION","0220300103-KITCHEN ACC","","",1,"Yes","Yes","Yes",="8936083469453",28-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,2000000,121,,50000000,121,"","41","10","",10900147,09-JUL-23,31-DEC-49,80000,1,80000,120000,,,,,23,80000
"147-MOONLIGHT",="00744137","Active",1,1,="0074413711","HOP TT TRON HAPPY COOK 400ML","210YV000",="816T","816 FOR TRANSFER","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101004-FOOD STORAGE","0210100403-GLASS FOOD BOX","","",,"No","Yes","Yes",="8936010932845",14-MAY-22,31-DEC-49,"No",,,"","",1,Day,10,,1,,,,="",,,,,,,,,"","41","10","",10909200,29-JUL-23,31-DEC-49,,1,3712,63900,,,,,,
"147-MOONLIGHT",="00906031","Active",1,1,="0090603111","OCEAN BINH TT DIVANO TRON 1.6L","A1270147",="2050262","CONG TY TNHH TRUNG HUY","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102002-DRINKING WARE","0210200207-BOTTLE GLASS","","",,"No","Yes","Yes",="8850222188374",07-APR-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,100000000,121,"","41","6","",10900147,05-OCT-23,31-DEC-49,,2,149540,249000,,,,,,
"147-MOONLIGHT",="01411978","Active",1,1,="0141197811","LO 2 DAY 4 DEN BI KIM TUYEN KT277","C0520147",="3004554","CTY TNHH DT VA PT TAN DINH HAO","02-HOME LINE","0250-CULTURE","025030-SEASONAL","02503001-TET DECORATION","0250300102-HANGING WIRE","","SEASONAL;",,"No","Yes","Yes",="8935293624614",13-DEC-23,12-FEB-24,"Yes",,,"","",1,Day,5,,1,,,,="",,,,2000000,121,,,,"","1","1","",10900147,13-DEC-23,31-DEC-49,,1,13000,19900,,,,,,
"147-MOONLIGHT",="01405537","Active",1,1,="0140553711","LAFONTE-COC SU HOA TIET NOEL 400ML-011884-RED/GRE","A0080147",="1000730","CTY DONG DUONG SAI GON","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102002-DRINKING WARE","0210200218-PORCELAIN MUG","","",,"No","Yes","Yes",="8936059011884",26-OCT-23,27-DEC-23,"Yes",,,"","",1,Day,5,,1,,,,="",,,,3000000,121,,,,"","41","24","",20500147,16-DEC-23,31-DEC-23,,1,32325,79000,,,39000,,,
"147-MOONLIGHT",="01275454","Active",1,1,="0127545411","3MIEN-BINH GIU NHIET GAU 500ML","A8280806",="806","SOUTHERN WAREHOUSE","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102002-DRINKING WARE","0210200211-THERMOS","","",,"No","Yes","Yes",="6959776590298",21-OCT-23,31-DEC-49,"Yes",,,"","",1,Day,8,,15,,,2,="",,,,,,,,,"","41","15","",10900147,22-APR-23,31-DEC-49,,1,,269000,,,,,,
"147-MOONLIGHT",="01250659","Active",1,1,="0125065911","NM-TAP VE A4 20 TRANG","E0450147",="3004637","CTY TNHH SX TONG HOP NGO MINH","02-HOME LINE","0250-CULTURE","025020-STATIONERY","02502003-DRAWING & ART","0250200306-DRAWING & ART SET","","",,"No","Yes","Yes",="8935313704340",29-OCT-22,31-DEC-49,"Yes",,,"","",1,Day,10,,1,,,,="",,,,200000,121,,,,"","41","10","",10900147,22-JAN-23,31-DEC-49,,1,14000,19900,,,,,,
"147-MOONLIGHT",="00966845","Active",1,1,="0096684511","P-TP-BAT TO AMORI 850ML","A8340147",="3004605","CTY CP NHUA TAN PHU","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102001-DISHWARE","0210200107-MELAMINE BOWL","","",32,"Yes","Yes","Yes",="8935275211115",25-JUN-22,31-DEC-49,"Yes",,,"","",1,Week,6,,1,,,,="",,,,5000000,121,,,,"","1","1","",10900147,08-JUL-23,31-DEC-49,12888,1,16110,20000,,,,1,30,412416
"147-MOONLIGHT",="01010913","Active",1,1,="0101091311","P-SRI-DORAEMON SKY-LY KHONG QUAI C635-2.5","A1370147",="3000667","CTY TNHH SRITHAI (VIETNAM)","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102001-DISHWARE","0210200109-MELAMINE CHILDREN","","",1,"Yes","Yes","Yes",="8935095062836",15-MAR-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,3000000,121,,50000000,121,"","1","1","",10900147,08-JUL-23,31-DEC-49,22564,1,26545,39900,,,,,4,22564
